project_id,name,time_took
kkst869961246,Beverly's Little Free Library,2612275.0
kkst1726590612,Laptop for Recording New Album,3888001.0
kkst1612012824,Stolen Innocence - India's untold story of human trafficking,2735661.0
kkst1249712200,Monster Deck 55,2678400.0
kkst1284273243,"The Untold Stories of Ford Island Families December 7, 1941",2250800.0
kkst2079419606,Color Zil: Beautiful CMYK color for pro designers & students,2592001.0
kkst1603888448,Vincero - Mechanical Timepieces with Italian Marble,3024017.0
kkst75285779,Mitch McVicker's New Album,2592000.0
kkst163992163,3DoGG 2015 - Gamer Nation CON and Order 66 Podcast Season 8,2592040.0
kkst454709263,Chynni - Indian fashion that embraces you,2592001.0
kkst764717803,I GOT FIRED - Keith and Jenny are back!,2160000.0
kkst2094821778,Clean Sheets,5184000.0
kkst333159139,IceLiners,3455966.0
kkst53955113,Flip & Jive—Handcrafted Reclaimed Bourbon Barrel Skateboards,3628803.0
kkst473300133,Ale Republic: The Capital of Beer Democracy,2815211.0
kkst2079945770,FINEX 8” Cast Iron Skillet: A 21st Century Heirloom,2822570.0
kkst773714128,Tiny Hobo Apparel and Accessories,1814400.0
kkst2111019748,Tickle: Learn to Code to make iPhone+iPad Apps and Games,2729936.0
kkst1172925396,Rat Slayer of Hillside NJ,2851202.0
kkst1928642390,Bindle | The new way to travel,2592010.0
kkst11438037,Companion Croquis,2592002.0
kkst115556367,2014 The Table of Silence Project 9/11,2780610.0
kkst1319124474,Barkada Quartet's Debut Album--AVENTURA,2457145.0
kkst67640751,Living Springs: a Documentary Series about Barton Springs,2943787.0
kkst208230061,Gold Brogue Shoes for men/women Full leather,2592000.0
kkst1646228215,Glass Project for Chicago International Exhibition!,566648.0
kkst549658175,Flyshark:To Redefine The Wireless Keyboard,3024001.0
kkst320170266,Summoner's Grimoire - An Esoteric and Occult Boardgame,1814400.0
kkst2090947905,Reading of a New Play by Garrett Zuercher,2592000.0
kkst301852363,Original Luxury Multifunctional Watch,3024000.0
kkst180060318,The Rap Guide to Religion (Animated Rap Album),3456000.0
kkst890630469,Aerial Cinematography Flight School,3024000.0
kkst789572069,Mustaches for cats,1728000.0
kkst177919765,Oi! Tales of Bardic Fury: Volume One-comic,3029374.0
kkst1107506911,Glamour of the Kill - After Hours EP,3456000.0
kkst432044521,Data Hacker: Reboot (Relaunch),3456001.0
kkst392583102,Okii 2.0,5184000.0
kkst873179981,Nationally-charting indie band's next CD is ready to record!,2160002.0
kkst831113264,Absolute Shocker!,2354856.0
kkst1905833589,Guthries Independent Theater,2165734.0
kkst568102821,LIFT - Upgrade Your Desk to a Sit-to-Stand Smart-Desk,2419200.0
kkst1216530453,Designers & Dragons,3132396.0
kkst1653033997,Alea Tools - RPG Initiative Board,2798878.0
kkst1031119415,"Build an Audiobook Library of 55,000 Titles & Take on Amazon",3024000.0
kkst939486708,The Holden Series - Rebuilding after the Chicago Fire.,886674.0
kkst901357931,Sun Strap - Solar Charger that fits any Bag or Camera Strap,2592004.0
kkst1521664921,Pop culture Art,2592000.0
kkst1418862574,MAGE: Create Mobile Apps Without Any Coding,3323367.0
kkst1364368064,Roo's DIY Character Concept Sheet Free Template,2160000.0
kkst1630320796,Secrets of the Lost Tomb the Cooperative Adventure Game,1295868.0
kkst1447122474,Bronies! The Musical,2287733.0
kkst1867608711,Steve Delamar (When I'm 64 Project),2345246.0
kkst1322573198,"improvMANIA Improv Comedy Theater - Chandler, Arizona",2540134.0
kkst956920912,iRescue - YOU Could Save a Life --- What could be cooler?,3394719.0
kkst442780559,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Playing with Napkins"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" coffee table book",3895604.0
kkst1532543855,Steve Shell's Next Chapbook Is For You.,2592000.0
kkst1425833050,"Chris Sheridan: Wolfram Artist Residency in Vienna, Austria",3202098.0
kkst1240194608,Build a Chinese Mountain Gate - 山 門 -,1824292.0
kkst446116576,Join the Loose Leaf Revolution,2592000.0
kkst379010803,Frankenstein: The Metal Opera,2592000.0
kkst67191117,Listen To Me,2592001.0
kkst2100792439,Brandy,3024000.0
kkst1345497164,Himezawa: Japan Debut!,3024000.0
kkst94678011,Rugged & Modern Ceramic Drink-Wares,2592000.0
kkst1215577966,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""b00"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""": A Short Film about Loneliness",2661999.0
kkst1569864253,Venture Opera - Don Pasquale,2592000.0
kkst2060734325,LittleRP - Affordable Flexible Open 3D Resin Printer,2592000.0
kkst230038791,Wall of War: a massive data visualization art installation,2592000.0
kkst683599661,Malam Playing Cards Inspired by Native American Gaming.,2592000.0
kkst594627996,"Miniature Sea Monsters, Dungeon Furniture and Big Beasts",1814400.0
kkst438090099,"11,000 Cats: An ArtPrize Entry to Raise TNR Awareness",2592000.0
kkst1521184960,MEMORIAS DEL FUEGO: Women and Revolution in Nicaragua,2415182.0
kkst1385239745,Sherbet: The Trade Paperback,2592000.0
kkst771551808,The Big Whoop Food Truck!,2592000.0
kkst1762703174,Knit Wit Magazine,2505600.0
kkst2108052060,Will Sturgeon recorded his first full album and needs help,2592002.0
kkst1196311731,Would like to create posters to sell once again,2592000.0
kkst2255081,swivelCard: Smart Business Cards,3024000.0
kkst1901417467,Heart and Brain Plush Toys,2592000.0
kkst1396355961,Dee Licious Bites,2592001.0
kkst594284987,Notes From There (a short film),2592000.0
kkst694910222,28mm Fantasy Champions from Around the Ancient World,2592000.0
kkst62471853,Great Moments in Cleveland Sports Coloring Book,5184000.0
kkst1717120221,TRIOLOGY PROJECT,5091814.0
kkst451731292,"On the Couch, In the Dark: Strangers and Their Favorite Film",676654.0
kkst1944009539,Grow: The Organic Building Game,2592000.0
kkst1761129718,The Boulder Food Park: Boulder's Food & Drink Venue,2592000.0
kkst200636776,GripSnap: the magnetic holder for smartphones and GoPros,4233600.0
kkst899680143,DEER EDITOR,2592000.0
kkst1320537588,LOST DOGS,1380702.0
kkst47391005,Five Hundy by Midnight Outsiders' Guide to Las Vegas,2506485.0
kkst1018853897,OLIVER OAK / Our first full-length album!,2591952.0
kkst1144641535,Natural Time Collection,2592000.0
kkst1563484478,Launching The Kulani Coffee Club & Mobile Coffee House,2592000.0
kkst1509698927,One Caucasus Festival,2592000.0
kkst624023112,Fortune's Fool Deluxe: The Ultimate PDF Collection,2592000.0
kkst1490048712,I'ma draw yo ayuss a kitteh!,1728000.0
kkst243168365,Flex Comics: Do You Even Flex? Our weekly web comic in print,2592000.0
kkst302819525,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Song to the Waking Sun"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" -- Alla Prima Flute and Harp Album",2646239.0
kkst2073126650,The Life Size Mousetrap - Bringing Physics to Life!,2334735.0
kkst242059068,Land of a Thousand Bridges June Millington autobiography,5184000.0
kkst1363823090,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""TV Networks Think You're Shallow, WE DON'T!""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""  -LGH.tv",3022363.0
kkst1058686150,“Calls to Okies” The Park Grubbs Story,2592001.0
kkst1159273979,Making YouTube Videos to Raise My Self-Esteem,2592000.0
kkst1227158544,LF4 WildFire,2592000.0
kkst1380147843,"PSTML - Artisan, Multi-Purpose Turkish Towels",2592000.0
kkst1683987084,The University,2592000.0
kkst1860741481,Isis Farms - Year Round Beyond Organic Veggies,2592001.0
kkst1061974734,Steampunk & Cthulhu Soundtracks: Tabletop Gaming Soundscapes,2592000.0
kkst262303697,APPLE WATCH How to Make a Freaking iPhone App - iOS 8 Swift,2592000.0
kkst1030028348,The Ridge Stand: A New Edge In Smart Design,3888000.0
kkst1211433461,ONE step closer to making the PIZZA!,2592000.0
kkst2071750206,The T100: A Game-Changing Underwater Thruster,2592017.0
kkst540207609,Stalker: Donning the Mask Graphic Novel,2592000.0
kkst2035075645,Four Beers and an iPhone - The Great Experiment,2592000.0
kkst780601189,hopshack,2592000.0
kkst34063664,Panorama Fiber Arts,1296000.0
kkst270497869,Q's Race to the Top: The EQtainment Game & Storybook,2843346.0
kkst127897790,The Spark Cards,2592000.0
kkst447502273,Kristen Nelson's Full-Length Album,2592002.0
kkst1490999615,Arctic Circle Tall Ship Expedition,2592011.0
kkst1838210845,Psionics,3888001.0
kkst32046973,"309C's Album """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Make It Big In A Small Town"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Release",2592002.0
kkst1111307520,The Bacrac: Outstanding innovation in Back Pain Relief,3599639.0
kkst1561034481,Forget Me Knot Mittens- Holding Hand Mittens,2592000.0
kkst2048504124,Ivan Koloff The Russian Bear,3024000.0
kkst200147482,"Fund """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""The Theremin Man"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" A Film from UCSD Digital Arts Center",2087776.0
kkst1695469069,Bloody Island - Feature Horror Film to award winning sequel,1296001.0
kkst693025910,ReColonization,864002.0
kkst31920825,Reindeer Sweatshirt,2592000.0
kkst944439116,Tricera Hi-Tops,2678400.0
kkst859124541,Americana Deck,2592002.0
kkst1251091831,B-Squad: Soldiers of Misfortune. Volume One.,3631810.0
kkst1884706910,The React Sidekick: Personal Safety Device,2592000.0
kkst812023066,'And She Dances' - the new EP from the Discount Orchestra,2592000.0
kkst1242888196,Happy Karaoke Fun Time Goes Off-Broadway!,1900800.0
kkst1247077557,SAVE. THE. BEES.,2592000.0
kkst471578690,Hearth Magazine | A Fine Art Quarterly Publication,3024021.0
kkst482595377,Trout Steak Revival Hits The Studio!,2592000.0
kkst2098981013,Super World Karts - Indie Kart AllStars! - PC / Mac / OUYA,3024000.0
kkst1332032460,Nanoleaf Bloom: A New Way to Dim Your Lights!,5184001.0
kkst762682833,Father Nature Outdoors Integrated Camping Blanket,2592000.0
kkst985525134,♥ Buttonwood Bunnies ♥ handknitted toy buddies,2592037.0
kkst1364228234,Zucchini Pasta :),5184000.0
kkst126656861,Get Me In the Brentwood Art Festival,1209601.0
kkst1972977381,SoE: Asumi Visual Novel & Figurine,3036689.0
kkst877349996,iGuardian - The Home Internet Security System,3114329.0
kkst1784487247,CJ Armenta's Horror Series 2014,604800.0
kkst1986059643,First Visual Basic Game,2592001.0
kkst713703025,The Writer's Block,2592000.0
kkst2009036705,Beating Batten in Prague,1278469.0
kkst45643850,Boston Metaphysical Society - Chapter 5,2592000.0
kkst1379896827,We are all creating An InExact Science!,2592000.0
kkst1553522860,TurtlTeck,2595876.0
kkst1060248495,The Black and White Theatre Company Inc.,1555201.0
kkst1710721844,The SUP Movie,2592023.0
kkst372740108,"1876, Mauger Quadruplicate Playing Cards Restoration",2592000.0
kkst1352135794,Hand Turned Wood Pens - 2014 Collection,1036800.0
kkst323102514,La Lucha | New Album & Project GenYes Art Gallery Show,2764800.0
kkst2037822768,The DreamT Project - Chinese Tea with a Chinese Dream,2592000.0
kkst395147848,Who Doesn't Love Bacon?,5184000.0
kkst2055549038,Beer Inspired Recycling,1209601.0
kkst703002929,Meditations on Reformed Worship,2592000.0
kkst59702102,Waveform - dance music silkscreen prints (second wave),2795230.0
kkst608908481,The Drama Factory presents : The Magic Flute,1296000.0
kkst384588342,The Best of CLASSIC GAME ROOM: 1999-2014 DVD Set,2592000.0
kkst1610272228,Grumpy Fish Aid…Comfort Tips From Kids with Cancer,2505341.0
kkst222906624,Alexean Clipfold - Most Convenient Minimalist Wallet Ever,3024001.0
kkst1280468278,Chi-Cho Sauce is Taking Over the World,3888000.0
kkst1173959970,Help 100 Percent Human Make 100 Episodes.,2592000.0
kkst1075768318,Be Better: A Book by Lisbeth Darsh,2592000.0
kkst922811697,Naative: leather wallets that tell a story,2592000.0
kkst173509624,"Project PERCEPTION NEURON:  Motion Capture, VR and VFX",3024000.0
kkst1979338725,Scenes of Chance - Roleplaying Adventure Companion,2635379.0
kkst1088395063,"Boss Monster: Dungeon-Building Game for PC, iPad & Android",2728394.0
kkst1721421828,ORION4Sight: Sunglasses On Steroids,2718972.0
kkst1198466268,"Foreign Puzzle - a film about love, dance and breast cancer.",2771224.0
kkst1175057704,Gone Tomorrow,3897300.0
kkst325094747,VIP Serenity Sandy,3380590.0
kkst973241410,Jenny's Life is Like a Box of Chocolates,432000.0
kkst1498238409,PCSF's Semiannual 24-Hour Festival,1158884.0
kkst1129037366,Lucy's Cabin - Handmade Soy Candles,2592000.0
kkst1266088532,Tucker...the last human invention,2592000.0
kkst1705004185,Handmade LED Lamp T1,2592000.0
kkst763753268,d20Pro Unlimited Virtual Tabletop,3110400.0
kkst1217223096,Joystick Jerks need help!,2592000.0
kkst595875654,History on Wheels,2592000.0
kkst1993595737,Be a Partner in Making 'Monsters',2592000.0
kkst1199656222,Uma Kangai LFW SS15 Fashion Show,1571283.0
kkst1822467064,ArtPrize 2014 #goGRGfilter Mask Project,2592000.0
kkst1956603811,Diaspora: Where Are My Art Students Now?,2592000.0
kkst999709270,Halloween Workshop- Bringing the Community Together,3888000.0
kkst1416557497,Through the Glade,1289696.0
kkst1665544547,Catstarter,2592002.0
kkst1745814666,OpenFarm: Learn to Grow Anything,2592000.0
kkst127783658,The Dark Lord and the Seamstress,2861886.0
kkst1630192053,"Bourbon Barrel Pens upcycled from real, used Bourbon Barrels",2764800.0
kkst1663305423,DEMERBOX - Rugged Wireless Boom Box - Bluetooth Speakers,2592001.0
kkst2115832197,Frontiers - The New Synoiz Electronic Album - CD Release,2702847.0
kkst1228947350,Rick Barth debut CD - Hand Me Down Soul,5184003.0
kkst1797493310,Bring Murderwear back from the dead,2592001.0
kkst1377169294,Somewhere Out There,1937093.0
kkst1533937466,Culina: Hands in the Kitchen - Visual Novel/ Restaurant Sim,3023672.0
kkst671225207,CameraPunk™ - YOUnique Camera Accessories!!,3888000.0
kkst2102229549,Bring Hak & Gnasher to Life!,5184000.0
kkst998312721,American Horn Quartet - EN-COR! CD,5184000.0
kkst1673300633,The Science of Riding With Feel,2651896.0
kkst1999658970,Anti-Gravity Modular Pack System.,2937449.0
kkst464048529,Tin Cannon Brewing Co. Build-Out Campaign,2592000.0
kkst907117023,AM Millinery - Spring Summer '15 Collection,1728000.0
kkst1551917597,Downs Designs: Special Clothes for Special People,2592001.0
kkst495294725,Swing Bin,3455073.0
kkst547291474,No Snake // The Debut Album by KINGS OF THE CITY,3456000.0
kkst52275000,"Bringing """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""The Bridge at St. Clair"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" to ArtPrize!",2592000.0
kkst211581047,The Paper Round,864000.0
kkst529591801,Team Drink Apparel,2592000.0
kkst1466584770,"Mirum Mirum Productions Presents: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Strangers""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",2592001.0
kkst574859887,Be Entangled,5184022.0
kkst1651252652,"FIXD: Your car is talking to you, are you listening?",2592000.0
kkst1778600131,Two's company,2209695.0
kkst1005260657,Mars vs. Earth - Plan B,2077255.0
kkst1164644962,"Love, Work, and Other Demons, Slay Through Post Production",2592000.0
kkst1216787390,Militia Miniatures - 28mm Modern Mercenaries!,1807159.0
kkst725015658,Conservation project: Victorian military embroidery ledger,2618406.0
kkst840228995,Haunted by Shadows: Syn's Regret,2592000.0
kkst1836892275,"Co-lum-""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Bee""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""-us Honey Harvest (Columbus, WI)",2592001.0
kkst1875803696,Trilania: Steampunk Poker Dice,3192914.0
kkst998724200,Support Jenessa's first Self Advocate Project,2849839.0
kkst938996042,Legend of Lotus,2592000.0
kkst828291323,Hogger Logger,2897696.0
kkst827362159,"Casper Mini Stabilizer for BMPCC, GH4, A7S",1857049.0
kkst887642316,Until 20: A Feature Documentary Film,3517899.0
kkst395553000,Blue Ridge Arrangement is Making Music!,2436336.0
kkst728001104,Amazing Space Adventures,2614353.0
kkst406783844,Casual Encounters: The Quest For a PA,1814400.0
kkst184244375,Flip Hue,2763970.0
kkst364863147,"Major Effect Die for Cypher System Games, like Numenera",3857412.0
kkst1031769306,Reckon : A street mural for Prospect.3+,2309769.0
kkst1168434564,And More Shenanigans Theatre Company,2156917.0
kkst447874935,Nutlock: Outsmart thieves. Protect your bike wheels.,3430721.0
kkst645939233,Send Sirena to Vancouver Fashion Week,2044382.0
kkst2070016854,"Blood & Indigo - $ for indigo class in SC, research for book",1555235.0
kkst210715816,Voice of Maasai - Official Album,2592000.0
kkst1030119189,Veteran and Disabled Veterans Dating Website,3715420.0
kkst2080512931,New Album,3456000.0
kkst2133237269,Mount Anything Anywhere -Neutron A and Neutron S,2246400.0
kkst998909366,Dancing in the Bamboo Forest: A Travel Memoir,2417151.0
kkst766514193,ART THAT HEALS: PEACE MURAL BETWEEN ENGLEWOOD AND WOODLAWN,3888000.0
kkst1093353215,Hurried Heroes,2065894.0
kkst820913321,Plant Good Seed: Invest In Your Future With Our Seed Company,2678400.0
kkst236845931,2015 Cute Little Bugs calendar,2592000.0
kkst365547849,Rogues to Riches - a Game for the Criminally Imaginative,3024000.0
kkst1381353711,Eat Our Feelings,2592001.0
kkst1612753004,Piece on War,1840349.0
kkst140927737,"Second To Nun (Don't Start Nun, Won't Be Nun)",1728000.0
kkst1960861249,Trade Winds,2592000.0
kkst1710754006,Lousy T-shirt,2457111.0
kkst1775543726,Dead Men Tell No Tales,2387511.0
kkst1025064587,"World Wide Wrestling RPG: Pro Wrestling Action, Drama & Fun!",2532969.0
kkst2079613585,Queen At Arms,2896744.0
kkst1775954212,Writing Calgary's Gay History,1866264.0
kkst2133363723,Fairytale Carousel,2498217.0
kkst900901424,Help KINGDOMS & CURSES reach a Larger Audience,2674658.0
kkst1874394484,Array Magazine Launch,393081.0
kkst2003759143,"AirEnergy 3D - A 3D printed, opensource, mobile wind turbine",3024000.0
kkst817725529,Launch SUCKERS—a horror novel,2592001.0
kkst2061374618,Build a Log Cabin!,1814400.0
kkst1172828579,Smile-For-30,864000.0
kkst1037621123,"Caught in the Camera Eye,  Harrisonburg Art Shows",2592000.0
kkst1486846385,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""TOUCHING DOWN""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""  Music Video blast-off",2071694.0
kkst1695856142,100% Pure,2638366.0
kkst1965257025,LEGO® Brick Drone Frame,2592000.0
kkst1510639978,Joe Dever's Lone Wolf – The Lone Wolf Adventure Game,3549913.0
kkst1833184205,Origami Ornament Holiday Cards 2014,5184000.0
kkst189980186,Megan's Heading Back to Tustin Art Walk!,1209641.0
kkst671151659,The Chronicles of Brixton,864000.0
kkst1020220283,A. Marsden Artwork,604803.0
kkst443084789,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Our Coffee Shop"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" LIC / New York",2592000.0
kkst1521866710,The Wormworld Saga Book Edition - Volume 1,2592000.0
kkst625332452,"Proto9 Yoyo from Yoyo King, a non-responsive pro level yoyo",1814408.0
kkst262191068,VIVO Solar Bag,1814400.0
kkst1664459879,project: truth. Jesus and Art.,2444586.0
kkst1326441305,Symphonic Anime Orchestra,2592050.0
kkst1459447705,The Year Of Zuby: 12 Music Videos & New Album,2729728.0
kkst1186470169,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Perkiomenville"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""", Chestnut Grove Full Length Debut",3034075.0
kkst57339847,USB Airship/Zeppelin Flash Drive,2447789.0
kkst416883684,LabCandy - This Is What A Scientist Looks Like.,2440626.0
kkst456312894,"Tales of the good, the bad and the ugly",2332800.0
kkst761293884,Projet Vidéoclip des Ticky Jones,1398426.0
kkst937424151,Redemption of the Heart: A Christian love story with a twist,2592000.0
kkst539204958,The Smooth Album ~ Homie Soul,2709999.0
kkst734039762,Griffin Pro 3D Printers,3888002.0
kkst1540727965,Goblin Quest - A tabletop RPG of fatal ineptitude,2592000.0
kkst1107394543,Encyclopedia of Air Jordan sneakers,2332804.0
kkst1203845086,Beacon Alley Skateboards.1,2592002.0
kkst1059893526,Sweeney Todd at Harrington's Pie and Mash Shop in Tooting!,2591177.0
kkst572201137,Indian As Apple Pie TV,2592000.0
kkst1958317587,MacArthur Elementary School Knitting Club,2592001.0
kkst1950562310,Own a Flat Screen TV?  MantelMount is for You!,2592000.0
kkst2047438049,Fangurley's first solo Artist Alley,2592000.0
kkst960651081,Slap .45,2592000.0
kkst136798007,Chrome Brogue Shoes for men/women Full leather,2592000.0
kkst790078682,Umbrella Here - Light up your umbrella for sharing,3456000.0
kkst558925487,Twenty-Nine BrewPub Draught Style RootBeer,3110402.0
kkst1686420360,Watercolor Paintings,2592001.0
kkst1355440814,Mafia the Party Game: Now with 8 New Character Cards!,1728000.0
kkst751619398,The Fairy Tale: A Little Daylight,2592000.0
kkst177919199,Shimmer for ArtPrize 2014,2592000.0
kkst586062173,Noke: The World's First Bluetooth Padlock,2617041.0
kkst242819424,Hit the Hitman,2592000.0
kkst845006959,The STACK Box  - A Smart Home Controller,2601427.0
kkst833781976,Equip the Edinburgh B-Team!,2592000.0
kkst1694505133,Ltd. Optics - ELX - Improving the Way You See the World,2592000.0
kkst812110493,Taking a Chance on Love (TACOL),2592000.0
kkst641309296,Learn to Program Apple Swift,2592000.0
kkst168910060,Crystal Collaboration: Voice & Crystal Bowls CD,1893571.0
kkst615622546,The Experimental Glass Theatre,2731749.0
kkst45579250,"Write It on Your Heart, Cincinnati",1133967.0
kkst1251775916,Beeing Sweet : Woodenware Supplies : Lynchburg VA : Trupe,1592105.0
kkst2050762945,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""I Will Speak For Myself""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",1344913.0
kkst1097626455,Red Acquisition,2592041.0
kkst2073910855,Castle Fibers goes Global!,1845063.0
kkst494100189,Silence in the Library Publishing Fall 2014 Releases,2592000.0
kkst715278488,USB Meter Pro - The USB Multimeter and Charge Accelerator.,2645806.0
kkst358479137,"Banago--Restoring livelihoods, Look good Feel good",2592035.0
kkst646173181,God Hates Charades - This game makes your friends funny!,2592000.0
kkst764591631,Golly Magazine,2592000.0
kkst389812508,IAMMAI: The Coolest Work Out Shirt You Will Ever Own.,3080372.0
kkst1623955421,KAMALA Official Autobiography - WWE Wrestler Wrestling Book,2592000.0
kkst1403759822,Compound Secondhand Surf & Espresso,2592000.0
kkst1191898477,Coming Out in Camouflage: LGBT Military Strength,2592001.0
kkst1201847002,Complete Career Change Program™,2592001.0
kkst1589819606,Atomwear,3456042.0
